"attack_date","session_count","avg_commands","stddev_commands","avg_login_attempts","avg_file_downloads","avg_ssh_injections","vt_flagged_ratio","dshield_flagged_ratio","download_ratio","ssh_injection_ratio","avg_duration_seconds","stddev_duration_seconds","avg_risk_score","max_risk_score"
"2025-06-28","877","0.83922462941847206385","4.0989934549008053","0.63625997719498289624","0.05131128848346636260","0.07753705815279361460","0","0.02508551881413911","0.03876852907639681","0.03876852907639681","10.8602573363740023","22.2388393588752035","4.1049030786773090",100
"2025-06-27","833","0.51140456182472989196","3.0603194074796298","0.66626650660264105642","0.03841536614645858343","0.04561824729891956783","0","0.030012004801920768","0.025210084033613446","0.022809123649459785","7.8832901416566627","13.8407214101820730","2.7611044417767107",100
"2025-06-26","804","0.46890547263681592040","3.0213484154581432","0.68532338308457711443","0.03980099502487562189","0.06716417910447761194","0","0.018656716417910446","0.03482587064676617","0.033582089552238806","10.6940643134328358","23.1684761117667327","2.8109452736318408",100
"2025-06-25","662","0.55589123867069486405","3.3075881272644197","0.61782477341389728097","0.03927492447129909366","0.04833836858006042296","0","0.07099697885196375","0.027190332326283987","0.02416918429003021","11.5896342401812689","22.1933987841307672","2.9305135951661631",100
"2025-06-24","864","0.39814814814814814815","2.8224881237336776","0.68402777777777777778","0.02546296296296296296","0.03472222222222222222","0","0.04513888888888889","0.017361111111111112","0.017361111111111112","8.3759146168981481","13.7622335797331730","1.9907407407407407",100
"2025-06-23","1344","0.57142857142857142857","3.3731830670494864","0.73288690476190476190","0.04092261904761904762","0.05208333333333333333","0","0.05133928571428571","0.026041666666666668","0.026041666666666668","6.2017341488095238","9.9877176089106423","2.8273809523809524",100
"2025-06-22","1077","0.54781801299907149489","3.3323896797947217","0.70752089136490250696","0.02878365831012070566","0.04642525533890436397","0","0.09563602599814298","0.02321262766945218","0.02321262766945218","8.2178895831012071","14.7746359503341055","2.6926648096564531",100
"2025-06-21","933","0.79314040728831725616","4.0383191509622651","0.70418006430868167203","0.04287245444801714898","0.07073954983922829582","0","0.03644158628081458","0.03644158628081458","0.03536977491961415","8.2001038606645230","14.2503430510436156","3.8370846730975348",100
"2025-06-20","1085","0.50691244239631336406","3.2356977604435090","0.71889400921658986175","0.02580645161290322581","0.04423963133640552995","0","0.03317972350230415","0.022119815668202765","0.022119815668202765","7.6084829013824885","14.0800928807461200","2.4331797235023041",100
"2025-06-19","790","0.35822784810126582278","2.7013636698508478","0.54050632911392405063","0.01772151898734177215","0.03037974683544303797","0","0.07848101265822785","0.015189873417721518","0.015189873417721518","10.6054771139240506","17.3636754837010118","1.8987341772151899",100
"2025-06-18","2441","0.07947562474395739451","1.2361663585058060","0.86112249078246620238","0.00450634985661614093","0.00573535436296599754","0","0.004916018025399427","0.0032773453502662844","0.0028676771814829987","4.0086874731667349","11.0418107400887110","0.44653830397378123720",100
"2025-06-17","1003","0.54037886340977068794","3.3368915124857903","0.66500498504486540379","0.02991026919242273180","0.04785643070787637089","0","0.05583250249252243","0.023928215353938187","0.023928215353938187","8.9365713748753739","16.0602715153829347","2.5922233300099701",100
"2025-06-16","497","0.40442655935613682093","2.8651515264106327","0.47686116700201207243","0.02213279678068410463","0.03621730382293762575","0","0.04627766599597585","0.018108651911468814","0.018108651911468814","12.8824595935613682","18.9866247878768521","2.0120724346076459",100
"2025-06-15","617","0.26418152350081037277","2.3306046856474740","0.31928687196110210697","0.01458670988654781199","0.02269043760129659643","0","0.18314424635332252","0.011345218800648298","0.011345218800648298","14.3625073144246353","19.9829928696887363","1.2965964343598055",100
"2025-06-14","993","0.48539778449144008056","3.1775482325269917","0.62537764350453172205","0.02416918429003021148","0.04229607250755287009","0","0.0553877139979859","0.021148036253776436","0.021148036253776436","8.0848186233635448","14.6136843555276711","2.3162134944612286",100
"2025-06-13","1403","0.57091945830363506771","3.4119966997702493","0.78973627940128296507","0.03706343549536707056","0.06699928724162508909","0","0.05987170349251604","0.027797576621525304","0.026372059871703494","8.0793064789736279","20.3686956230968085","2.8082679971489665",100
"2025-06-12","1353","0.45528455284552845528","3.0330458936656753","0.74205469327420546933","0.02069475240206947524","0.05543237250554323725","0","0.05395417590539542","0.018477457501847747","0.018477457501847747","10.4473614693274205","23.5789180181494448","2.2320768662232077",100
"2025-06-11","1383","0.43673174258857556038","2.9966471890910819","0.77946493130874909617","0.02241503976861894432","0.05639913232104121475","0","0.028199566160520606","0.018799710773680405","0.018799710773680405","6.2533986341287057","14.0780077066633574","2.1547360809833695",100
"2025-06-10","1763","0.71639251276233692569","3.8418063123249076","0.85649461145774248440","0.04367555303460011344","0.10039705048213272830","0","0.0652297220646625","0.03460011344299489","0.033465683494044246","6.1091230657969370","12.1281956503798854","3.4373227453204765",100
"2025-06-09","2622","0.18039664378337147216","1.8708462715168244","0.37452326468344774981","0.01716247139588100686","0.03661327231121281465","0","0.031655225019069415","0.012585812356979404","0.012204424103737605","16.6156038764302059","20.7742189447082378","1.0678871090770404",100
"2025-06-08","2714","0.39646278555637435520","2.9116114151923275","0.88209285187914517318","0.02652910832719233604","0.05195283714075165807","0","0.029108327192336036","0.018422991893883568","0.017317612380250553","5.1967475276344878","9.8499002426669493","1.9565217391304348",100
"2025-06-07","1317","0.47911921032649962035","3.1338765454853911","0.76082004555808656036","0.02657555049354593774","0.06378132118451025057","0","0.024297646165527716","0.02201974183750949","0.02126044039483675","6.5317253340926348","11.4807040566681886","2.3993925588458618",100
"2025-06-06","1470","0.47210884353741496599","3.1376798804837958","0.67074829931972789116","0.02653061224489795918","0.06326530612244897959","0","0.026530612244897958","0.022448979591836733","0.02108843537414966","8.4078492612244898","14.1162178315786613","2.2448979591836735",100
"2025-06-05","1347","0.52487008166295471418","3.2737776721782916","0.78247958426132145509","0.03711952487008166295","0.07349665924276169265","0","0.051224944320712694","0.025241276911655532","0.024498886414253896","5.6829776510764662","9.4582629125119079","2.5241276911655531",100
"2025-06-04","1510","0.62251655629139072848","3.5542593789695163","0.81721854304635761589","0.04172185430463576159","0.08741721854304635762","0","0.06026490066225165","0.029801324503311258","0.02913907284768212","6.0586312741721854","12.5308009142292500","3.0264900662251656",100
"2025-06-03","1665","0.71591591591591591592","3.8184953040636815","0.81081081081081081081","0.04204204204204204204","0.09729729729729729730","0","0.03423423423423423","0.033633633633633635","0.032432432432432434","5.8709427975975976","10.2378032725042199","3.5915915915915916",100
"2025-06-02","1991","0.70818684078352586640","3.7940350270099651","0.72375690607734806630","0.04118533400301356102","0.09643395278754394776","0","0.07081868407835258","0.03264691109994977","0.03214465092918132","8.4574869181315922","14.1668172149016787","3.3651431441486690",100
"2025-06-01","1541","0.71187540558079169371","3.8199810192020003","0.68462037637897469176","0.03828682673588578845","0.09344581440622972096","0","0.03698896820246593","0.03244646333549643","0.031148604802076575","15.8969268053212200","29.8147655561573080","3.4263465282284231",100
"2025-05-31","3388","0.52213695395513577332","3.2952059068953069","0.90023612750885478158","0.03069657615112160567","0.07172373081463990555","0","0.06080283353010626","0.024203069657615112","0.023907910271546637","4.8412787122195986","7.9390337414779495","2.4704840613931523",100
"2025-05-30","1216","0.69736842105263157895","3.7570927797317220","0.72944078947368421053","0.03453947368421052632","0.08881578947368421053","0","0.029605263157894735","0.029605263157894735","0.029605263157894735","6.9109458733552632","11.3535272813720545","3.4210526315789474",100
"2025-05-29","8530","0.32461899179366940211","2.5479371698067975","0.85580304806565064478","0.02309495896834701055","0.02391559202813599062","0","0.0029308323563892145","0.01559202813599062","0.014771395076201642","10.7000113726846424","25.2758872244209516","1.6987104337631887",100
"2025-05-28","985","0.52893401015228426396","3.1608995485473385","0.68934010152284263959","0.02944162436548223350","0.06395939086294416244","0","0.03654822335025381","0.02233502538071066","0.02131979695431472","8.6625298304568528","15.6890499172403785","3.2081218274111675",100
"2025-05-27","1161","0.41602067183462532300","2.8387803985684495","0.68733850129198966408","0.02325581395348837209","0.05167958656330749354","0","0.05598621877691645","0.01808785529715762","0.017226528854435832","7.5368401662360034","11.9656631477615685","2.3255813953488372",100
"2025-05-26","826","0.60653753026634382567","3.5139763710311897","0.79418886198547215496","0.03510895883777239709","0.08353510895883777240","0","0.013317191283292978","0.02784503631961259","0.02784503631961259","6.4357328571428571","12.2108142446331417","2.9782082324455206",100
"2025-05-25","1051","0.90580399619410085633","4.2394602751297320","0.82873453853472882969","0.06470028544243577545","0.12844909609895337774","0","0.058039961941008564","0.04281636536631779","0.04281636536631779","5.6939263510941960","10.4620495646288526","4.4719314938154139",100
"2025-05-24","622","0.66077170418006430868","3.5926707529946994","0.77009646302250803859","0.05305466237942122186","0.09163987138263665595","0","0.07556270096463022","0.03215434083601286","0.03054662379421222","5.6104525144694534","8.8504016479408308","3.5369774919614148",100
"2025-05-23","817","0.75642594859241126071","3.8812850301172317","0.83720930232558139535","0.05018359853121175031","0.10281517747858017136","0","0.01591187270501836","0.03427172582619339","0.03427172582619339","4.3671317209302326","8.1197386960733390","3.7943696450428397",100
"2025-05-22","871","0.71756601607347876005","3.7285048681303008","1.1492537313432836","0.04822043628013777268","0.09644087256027554535","0","0.04936854190585534","0.03444316877152698","0.03214695752009185","5.3359048783008037","10.7763451134272157","3.3983926521239954",100
"2025-05-21","775","0.65548387096774193548","3.5902923580776516","0.69032258064516129032","0.04903225806451612903","0.09290322580645161290","0","0.0064516129032258064","0.03096774193548387","0.03096774193548387","6.1830029741935484","7.3759468314962549","3.3032258064516129",100
"2025-05-20","667","0.80059970014992503748","3.9861772727049332","0.81409295352323838081","0.06146926536731634183","0.11244377811094452774","0","0.11244377811094453","0.038980509745127435","0.037481259370314844","5.5043573853073463","10.4132255156649409","3.9880059970014993",100
"2025-05-19","850","0.79529411764705882353","3.9687206295207100","0.79647058823529411765","0.05058823529411764706","0.10941176470588235294","0","0.13529411764705881","0.036470588235294116","0.036470588235294116","6.0070068682352941","9.6092085436268851","4.1411764705882353",100
"2025-05-18","576","0.76736111111111111111","3.8832586918247991","0.70833333333333333333","0.05555555555555555556","0.10416666666666666667","0","0.0763888888888889","0.034722222222222224","0.034722222222222224","7.0737474513888889","9.8373339178348806","3.8194444444444444",100
"2025-05-17","577","0.99480069324090121317","4.4446801070055233","0.64991334488734835355","0.06412478336221837088","0.13518197573656845754","0","0.03119584055459272","0.045060658578856154","0.045060658578856154","8.9768051611785095","16.1473848926246680","4.7833622183708839",100
"2025-05-16","748","0.64705882352941176471","3.1433454346127614","0.74064171122994652406","0.08689839572192513369","0.25267379679144385027","0","0.026737967914438502","0.08422459893048129","0.08422459893048129","5.2955763008021390","11.2496527697003204","6.0427807486631016",100
"2025-05-15","644","0.80124223602484472050","3.9005042155638924","0.72049689440993788820","0.06832298136645962733","0.17236024844720496894","0","0.11180124223602485","0.05745341614906832","0.05745341614906832","5.7040503152173913","9.4790465781904951","4.8757763975155280",100
"2025-05-14","686","1.0903790087463557","4.6617556452004994","0.72740524781341107872","0.07142857142857142857","0.14868804664723032070","0","0.05102040816326531","0.052478134110787174","0.04956268221574344","7.4134380743440233","14.3882939841225022","5.2478134110787172",100
"2025-05-13","643","0.86314152410575427683","4.1610784558905881","0.71850699844479004666","0.05754276827371695179","0.12130637636080870918","0","0.017107309486780714","0.04354587869362364","0.04043545878693624","9.4409009533437014","21.0726393436972868","4.1990668740279938",100
"2025-05-12","1361","1.0631888317413666","4.6138032799663359","0.90374724467303453343","0.06098457016899338722","0.14548126377663482733","0","0.05731080088170463","0.048493754592211606","0.048493754592211606","4.6413698398236591","11.1008872506846076","5.1285819250551065",100
"2025-05-11","1197","1.7009189640768588","5.7654060725637339","0.88053467000835421888","0.10860484544695071011","0.23809523809523809524","0","0.030910609857978277","0.07936507936507936","0.07936507936507936","4.7243863216374269","9.1732307818582198","8.0534670008354219",100
"2025-05-10","1550","1.1987096774193548","4.9763026180606223","0.87290322580645161290","0.07483870967741935484","0.16258064516129032258","0","0.03612903225806452","0.05548387096774193","0.05419354838709677","5.0192400980645161","12.8352811388144021","5.6129032258064516",100
"2025-05-09","136","0.94117647058823529412","4.4016237843547944","0.76470588235294117647","0.05882352941176470588","0.13235294117647058824","0","0.08823529411764706","0.04411764705882353","0.04411764705882353","5.7170813455882353","9.0782335500069146","4.4117647058823529",100
"2025-05-07","1583","0.91787744788376500316","4.2376707509332711","0.88945041061276058117","0.06127605811749842072","0.14971572962728995578","0","0.07075173720783323","0.05053695514845231","0.04990524320909665","4.9432407605811750","10.1310400763444273","4.9526216045483260",100
"2025-05-06","1067","0.94095595126522961575","4.5617794067083922","0.87910028116213683224","0.05342080599812558575","0.11246485473289597001","0","0.02530459231490159","0.04029990627928772","0.03748828491096532","5.2625072530459231","12.0833175409876492","4.5173383317713215",100
"2025-05-05","1335","0.38501872659176029963","2.7414991103797152","0.89288389513108614232","0.03295880149812734082","0.06966292134831460674","0","0.011235955056179775","0.02397003745318352","0.023220973782771534","5.5729111617977528","7.1425372317910811","2.2247191011235955",100
"2025-05-04","930","1.0784946236559140","4.8600732554018188","0.89139784946236559140","0.07096774193548387097","0.13225806451612903226","0","0.05806451612903226","0.04838709677419355","0.04408602150537634","4.9393267881720430","12.0644973150828285","5.0537634408602151",100
"2025-05-03","1482","0.86639676113360323887","3.9862649532257177","0.91700404858299595142","0.07692307692307692308","0.20040485829959514170","0","0.0620782726045884","0.06680161943319839","0.06680161943319839","4.1657748589743590","7.7481101127566095","5.5735492577597841",100
"2025-05-02","984","0.97357723577235772358","4.3329527061512828","0.88516260162601626016","0.06504065040650406504","0.15853658536585365854","0","0.018292682926829267","0.05386178861788618","0.052845528455284556","4.2055135182926829","8.5402481277609607","5.4268292682926829",100
"2025-05-01","1146","1.0602094240837696","4.7188968392712332","0.86212914485165794066","0.07678883071553228621","0.15706806282722513089","0","0.0462478184991274","0.0549738219895288","0.05235602094240838","4.6883101605584642","10.5922658994439261","5.4973821989528796",100
"2025-04-30","1316","0.81458966565349544073","3.7926043579957767","0.89057750759878419453","0.08054711246200607903","0.23024316109422492401","0","0.07066869300911854","0.07826747720364742","0.07674772036474165","4.3641911869300912","8.4320091301205499","5.8966565349544073",100
"2025-04-29","676","0.93343195266272189349","4.2947003410094171","0.65236686390532544379","0.05917159763313609467","0.12869822485207100592","0","0.14349112426035504","0.04437869822485207","0.042899408284023666","9.4898750428994083","17.4772601622778577","4.7928994082840237",100
"2025-04-27","134","1.4477611940298507","5.4200507227589454","0.88805970149253731343","0.08208955223880597015","0.20149253731343283582","0","0","0.06716417910447761","0.06716417910447761","4.2225489402985075","6.6145064697442475","6.7164179104477612",100
"2025-04-25","985","0.96345177664974619289","4.3894140329666167","0.80203045685279187817","0.06903553299492385787","0.13705583756345177665","0","0.06802030456852792","0.04568527918781726","0.04568527918781726","5.7009695573604061","10.5429156415055268","4.6700507614213198",100
"2025-04-24","1013","1.0375123395853899","4.7274087834066760","0.85686080947680157947","0.05626850937808489635","0.13622902270483711747","0","0.03257650542941757","0.04639684106614018","0.045409674234945706","5.1247955054294176","8.2783205297900631","4.8173741362290227",100
"2025-04-23","1249","1.0416333066453163","4.6177468306210001","0.78462770216172938351","0.06965572457966373098","0.13690952762209767814","0","0.06244995996797438","0.04643714971977582","0.045636509207365894","7.3161068887109688","15.0487262553855713","5.0600480384307446",100
"2025-04-22","1327","1.2079879427279578","4.8696891888738241","0.86963074604370761115","0.07837226827430293896","0.16503391107761868877","0","0.018839487565938208","0.05576488319517709","0.055011303692539565","5.1488436797287114","9.8561162363296497","5.9834212509419744",100
"2025-04-21","1378","0.59216255442670537010","3.4604094858025054","0.68940493468795355588","0.03773584905660377358","0.08055152394775036284","0","0.0021770682148040637","0.026850507982583455","0.026850507982583455","7.1585733904208999","12.0696067281835857","2.9027576197387518",100
"2025-04-20","1009","0.67096134786917740337","3.7520839669088816","0.74925668979187314172","0.04162537165510406343","0.07730426164519326065","0","0.003964321110009911","0.028741328047571853","0.02576808721506442","8.3591085332011893","17.6514642250069392","3.3894945490584737",100
"2025-04-19","695","0.50359712230215827338","3.3364939162266793","0.70215827338129496403","0.02877697841726618705","0.05179856115107913669","0","0.0057553956834532375","0.01870503597122302","0.017266187050359712","7.4944319496402878","17.2671597686577458","2.4172661870503597",100
"2025-04-18","1433","0.68108862526168876483","3.8944934537106140","0.57780879274249825541","0.04117236566643405443","0.03768318213538032100","0","0.0013956734124214933","0.028611304954640614","0.02721563154221912","12.0967599141660851","16.9649533076575122","3.2937892533147244",100
"2025-04-17","2137","0.92044922788956481048","4.7638265337638721","0.79878334113242863828","0.05053813757604117922","0.03322414599906410856","0","0.015910154422087038","0.03696771174543753","0.033224145999064106","6.5530109181094993","15.9654736345631665","4.1179223210107628",100
"2025-04-16","1263","1.3285827395091053","5.7576957501341020","0.79572446555819477435","0.06730007917656373713","0.04117181314330958036","0","0.0665083135391924","0.04829770387965162","0.04117181314330958","5.9912689738717340","14.3094818676596434","6.1916072842438638",100
"2025-04-15","1176","1.0918367346938776","5.4612041095038903","0.83333333333333333333","0.06122448979591836735","0.03146258503401360544","0","0.12755102040816327","0.039965986394557826","0.031462585034013606","6.8508538690476190","15.6217226696281093","4.7619047619047619",100
"2025-04-14","1207","0.75724937862468931234","4.4921041902801556","0.64954432477216238608","0.04391052195526097763","0.02154101077050538525","0","0.037282518641259324","0.028169014084507043","0.021541010770505385","7.0033169030654515","13.2502495842868615","3.3637116818558409",100
"2025-04-13","1135","0.51629955947136563877","3.2317113231181128","0.62995594713656387665","0.03788546255506607930","0.02466960352422907489","0","0.0722466960352423","0.02555066079295154","0.024669603524229075","8.7927816889867841","21.5737210042514467","2.5198237885462555",100
"2025-04-12","2971","0.41164591046785594076","2.7681179746745685","0.90979468192527768428","0.04039044092898014137","0.02692696061932009424","0","0.027263547627061596","0.027600134634803097","0.026926960619320095","3.7655954146751935","10.2178511609094232","2.4705486368226186",100
"2025-04-11","1026","0.63840155945419103314","3.4936663219781587","0.72709551656920077973","0.06335282651072124756","0.03996101364522417154","0","0.014619883040935672","0.04093567251461988","0.03996101364522417","6.0277416881091618","11.2654895593574427","4.1715399610136452",100
"2025-04-10","646","0.55263157894736842105","3.2373092775681985","0.58359133126934984520","0.05108359133126934985","0.03095975232198142415","0","0.010835913312693499","0.032507739938080496","0.030959752321981424","8.8144732708978328","13.3178129977557017","3.0650154798761610",100
"2025-04-09","553","0.87522603978300180832","4.3197370166080753","0.65641952983725135624","0.06329113924050632911","0.03435804701627486438","0","0.059674502712477394","0.03616636528028933","0.034358047016274866","8.3789786437613020","15.0982230443706421","4.3399638336347197",100
"2025-04-08","561","0.59001782531194295900","3.4666019023939987","0.56684491978609625668","0.03921568627450980392","0.02673796791443850267","0","0.035650623885918005","0.0285204991087344","0.026737967914438502","9.1513002210338681","14.9991294143771299","2.8520499108734403",100
"2025-04-07","609","0.83251231527093596059","4.0161917874951489","0.54679802955665024631","0.04597701149425287356","0.03448275862068965517","0","0.05090311986863711","0.0361247947454844","0.034482758620689655","9.7720773678160920","16.3169608927533468","4.4663382594417077",100
"2025-04-06","1038","0.67630057803468208092","3.5999620958868762","0.64643545279383429672","0.05876685934489402697","0.04142581888246628131","0","0.028901734104046242","0.04335260115606936","0.041425818882466284","7.5498458294797688","15.9885248305539417","3.8342967244701349",100
"2025-04-05","886","0.62302483069977426637","3.4621586769626093","0.45146726862302483070","0.03837471783295711061","0.02595936794582392777","0","0.010158013544018058","0.025959367945823927","0.025959367945823927","12.8901565823927765","20.4557167949476979","3.3634311512415350",100
"2025-04-04","952","0.57878151260504201681","3.3285072402704377","0.38550420168067226891","0.03256302521008403361","0.02310924369747899160","0","0.07563025210084033","0.02415966386554622","0.023109243697478993","11.0634481428571429","13.7833381410186418","3.1092436974789916",100
"2025-04-03","767","0.86310299869621903520","4.0590655098356334","0.49413298565840938722","0.05997392438070404172","0.03780964797913950456","0","0.020860495436766623","0.03780964797913951","0.03780964797913951","13.5923034745762712","18.2482303187232531","4.5893089960886571",100
"2025-04-02","582","0.82646048109965635739","3.9847973812594315","0.71134020618556701031","0.05498281786941580756","0.03951890034364261168","0","0.07903780068728522","0.041237113402061855","0.03951890034364261","8.2127043986254296","13.7583651004982170","4.3642611683848797",100
"2025-04-01","4947","0.10935920760056599960","1.5407811671591786","0.90984435011117849202","0.00929856478673943804","0.00667070952092177077","0","0.007681423084697796","0.007479280371942592","0.0066707095209217705","4.3105833555690317","9.1912056714476003","0.61855670103092783505",100
"2025-03-31","930","0.59354838709677419355","3.4241530016346267","0.76559139784946236559","0.03548387096774193548","0.02580645161290322581","0","0.021505376344086023","0.025806451612903226","0.025806451612903226","6.8748132612903226","13.1390073132924487","3.0322580645161290",100
"2025-03-30","374","0.60695187165775401070","4.4188306306589270","0.47593582887700534759","0.02941176470588235294","0.00267379679144385027","0","0.0481283422459893","0.01871657754010695","0.00267379679144385","13.0681569518716578","23.7423979190107817","2.7807486631016043",100
"2025-03-29","721","0.38002773925104022191","3.0381537703945794","0.60055478502080443828","0.02496532593619972261","0.01386962552011095700","0","0.009708737864077669","0.015256588072122053","0.013869625520110958","8.2470173231622746","11.7957419391093145","1.9972260748959778",100
"2025-03-28","674","0.39910979228486646884","3.2323677523744799","0.43323442136498516320","0.01335311572700296736","0.00741839762611275964","0","0.019287833827893175","0.008902077151335312","0.00741839762611276","11.6022924109792285","16.7862481904872468","2.1364985163204748",100
"2025-03-27","1085","0.15207373271889400922","1.7298944772174829","0.61013824884792626728","0.00552995391705069124","0.00552995391705069124","0","0.011059907834101382","0.005529953917050691","0.005529953917050691","9.8739174488479263","17.9863104646588836","0.95852534562211981567",100
"2025-03-26","1009","0.22695738354806739346","2.5430864026916294","0.50445986124876114965","0.01585728444003964321","0.00495540138751238850","0","0.03270564915758176","0.007928642220019821","0.004955401387512388","15.8828745797819623","21.2663392526892879","1.0703666997026759",100
"2025-03-25","543","0.57090239410681399632","4.1215436728139952","0.23572744014732965009","0.02209944751381215470","0.00920810313075506446","0","0.049723756906077346","0.014732965009208104","0.009208103130755065","18.3934518784530387","17.2396724118496875","2.6519337016574586",100
"2025-03-24","666","0.33933933933933933934","2.9834907418123765","0.76126126126126126126","0.00900900900900900901","0.00300300300300300300","0","0.052552552552552555","0.006006006006006006","0.003003003003003003","8.1023089594594595","13.5154186956908344","1.9519519519519520",100
"2025-03-23","772","0.35880829015544041451","3.1911864082380306","0.62564766839378238342","0.01554404145077720207","0.00906735751295336788","0","0.015544041450777202","0.012953367875647668","0.009067357512953367","8.2689577823834197","13.7302117904525954","1.5544041450777202",100
"2025-03-22","1508","0.29111405835543766578","2.5382542277072571","0.72281167108753315650","0.01193633952254641910","0.00928381962864721485","0","0.016578249336870028","0.011273209549071617","0.009283819628647215","6.4170917798408488","13.4976108740327613","1.4787798408488064",100
"2025-03-21","555","0.23603603603603603604","2.5099366710261588","0.45585585585585585586","0.00900900900900900901","0.00360360360360360360","0","0.025225225225225224","0.005405405405405406","0.0036036036036036037","9.4496867819819820","13.9554576637788511","1.3333333333333333",100
"2025-03-20","720","0.33888888888888888889","2.8551763769352421","0.71944444444444444444","0.01250000000000000000","0.00972222222222222222","0","0.025","0.011111111111111112","0.009722222222222222","6.0892145847222222","10.5311989341924729","1.9722222222222222",100
"2025-03-19","747","0.30655957161981258367","2.5609979042452069","0.70682730923694779116","0.01606425702811244980","0.00937081659973226238","0","0.0107095046854083","0.013386880856760375","0.009370816599732263","7.5334370749665328","15.7127923637482504","2.3828647925033467",100
"2025-03-18","1939","0.21918514698298091800","2.3033432775304247","0.91284167096441464673","0.01444043321299638989","0.00618875709128416710","0","0.016503352243424446","0.007220216606498195","0.006188757091284167","4.0004614724084580","7.8929246153097322","1.0469314079422383",100
"2025-03-17","660","0.55909090909090909091","3.6812891649326411","0.69696969696969696970","0.04090909090909090909","0.01818181818181818182","0","0.07121212121212121","0.021212121212121213","0.01818181818181818","7.2676169318181818","12.6881750178668500","2.8787878787878788",100
"2025-03-16","26219","0.57389679240245623403","2.2233373309518778","0.98588809641862771273","0.13871619817689461841","0.13768641061825393798","0","0.03882680498874862","0.13783897173805257","0.13768641061825393","3.2408076251191884","6.3620679135601325","8.6292383386094054",100
