snapshot_asn,snapshot_country,snapshot_ip_type,session_count,days_active,avg_commands,avg_duration_sec,total_downloads,total_ssh_injections,asn_concentration,countries_per_asn
16629,CL,,133,19,0.90225563909774436090,2.7288603233082707,9,21,0.000095419984244940947226,1
60077,IR,,133,11,2.2481203007518797,5.9282220902255639,26,28,0.000095419984244940947226,1
142341,ID,,133,11,0.68421052631578947368,3.6732275864661654,21,34,0.000095419984244940947226,1
16276,XX,,133,5,0.35338345864661654135,1.8201187744360902,3,10,0.000095419984244940947226,1
44709,IL,,132,12,0.86363636363636363636,3.3121181893939394,16,22,0.000094702540754377481458,1
213877,XX,,132,5,0.65151515151515151515,2.1338859621212121,8,20,0.000094702540754377481458,1
2119,NO,,131,29,0.91603053435114503817,5.2684377938931298,13,10,0.000093985097263814015689,1
397283,US,,131,7,0.79389312977099236641,2.1518944427480916,19,20,0.000093985097263814015689,1
41745,XX,,131,4,0.64885496183206106870,2.0975615190839695,8,16,0.000093985097263814015689,1
36943,ZA,,130,18,1.1000000000000000,7.1665504846153846,21,30,0.000093267653773250549920,1
8717,BG,,130,17,1.1076923076923077,3.4691298076923077,12,17,0.000093267653773250549920,1
197695,RU,,130,11,1.6000000000000000,2.8363796461538462,14,44,0.000093267653773250549920,1
131740,ID,,130,8,0.76153846153846153846,3.3425255538461538,14,37,0.000093267653773250549920,1
152705,HK,,129,10,0.86046511627906976744,3.5744281550387597,21,27,0.000092550210282687084152,1
206804,EE,,129,4,0.95348837209302325581,9.4763042713178295,13,13,0.000092550210282687084152,1
133524,MM,,129,5,0.62015503875968992248,10.2492023565891473,8,11,0.000092550210282687084152,1
202660,IE,,129,3,0.68217054263565891473,3.2457318759689922,4,20,0.000092550210282687084152,1
16284,NG,,128,3,0.70312500000000000000,4.2722570546875000,4,20,0.000091832766792123618383,1
24088,VN,,128,4,0.62500000000000000000,3.5684180156250000,8,11,0.000091832766792123618383,1
38136,HK,,127,4,1.7795275590551181,3.6822256692913386,19,24,0.000091115323301560152615,1
202269,AM,,127,3,1.6771653543307087,2.5698006220472441,19,35,0.000091115323301560152615,1
146932,IN,,127,3,0.48818897637795275591,2.9148706062992126,5,7,0.000091115323301560152615,1
135872,IN,,124,1,0.00000000000000000000,16.0601958790322581,0,0,0.000088962992829869755309,1
64123,AR,,124,4,1.1048387096774194,2.7528217258064516,22,21,0.000088962992829869755309,1
3,US,,124,1,0.68548387096774193548,1.2289384516129032,22,66,0.000088962992829869755309,1
42548,RU,,123,13,1.6585365853658537,3.2110091788617886,21,21,0.000088245549339306289540,1
131601,TW,,123,4,1.1869918699186992,3.8979795203252033,11,20,0.000088245549339306289540,1
135761,IN,,123,8,0.00000000000000000000,13.4010196585365854,0,0,0.000088245549339306289540,1
1257,EU,,123,79,0.41463414634146341463,14.7355706991869919,0,0,0.000088245549339306289540,1
5089,GB,,122,60,0.74590163934426229508,24.7893235245901639,5,2,0.000087528105848742823771,1
150436,JP,,122,5,0.33606557377049180328,3.8715450000000000,4,5,0.000087528105848742823771,1
29119,ES,,122,5,0.69672131147540983607,2.5437320163934426,8,17,0.000087528105848742823771,1
139659,HK,,122,4,0.50819672131147540984,3.1177311721311475,20,20,0.000087528105848742823771,1
266623,BR,,121,9,1.0661157024793388,2.4843545950413223,21,31,0.000086810662358179358003,1
269237,BR,,121,6,1.0991735537190083,4.2121559421487603,11,15,0.000086810662358179358003,1
31042,RS,,121,9,0.34710743801652892562,2.5871612231404959,3,7,0.000086810662358179358003,1
18049,TW,,121,48,0.47933884297520661157,31.7295797024793388,3,0,0.000086810662358179358003,1
9230,BD,,119,12,1.7899159663865546,6.8950361344537815,19,16,0.000085375775377052426466,1
265523,MX,,119,8,1.7899159663865546,2.1808213361344538,21,18,0.000085375775377052426466,1
17816,CN,,119,9,0.32773109243697478992,44.6640771092436975,2,4,0.000085375775377052426466,1
134040,IN,,119,4,2.2268907563025210,5.3132605378151261,27,63,0.000085375775377052426466,1
56971,IR,,119,4,1.0420168067226891,4.6994750924369748,10,20,0.000085375775377052426466,1
47583,XX,,119,13,2.3025210084033613,4.2666727815126050,27,27,0.000085375775377052426466,1
215590,XX,,118,10,1.0423728813559322,2.2432212711864407,16,27,0.000084658331886488960697,1
272122,VE,,118,11,1.7372881355932203,2.3972974406779661,21,27,0.000084658331886488960697,1
63760,VN,,118,7,0.61016949152542372881,3.5429201525423729,10,17,0.000084658331886488960697,1
4657,SG,,118,14,1.3474576271186441,8.7295260338983051,10,16,0.000084658331886488960697,1
25549,RU,,118,9,0.78813559322033898305,3.6107809491525424,20,33,0.000084658331886488960697,1
20746,IT,,118,6,0.90677966101694915254,2.1982182542372881,9,14,0.000084658331886488960697,1
135799,IN,,118,6,0.00000000000000000000,13.0076608983050847,0,0,0.000084658331886488960697,1
28146,BR,,117,10,1.8717948717948718,4.0092033504273504,17,13,0.000083940888395925494928,1
51088,NL,,116,1,0.00000000000000000000,1.4733183362068966,0,0,0.000083223444905362029160,1
197540,DE,,116,7,0.83620689655172413793,2.4795150517241379,15,16,0.000083223444905362029160,1
149687,ID,,116,3,1.0344827586206897,13.5007143534482759,17,15,0.000083223444905362029160,1
19527,US,,116,4,0.30172413793103448276,4.6046231034482759,7,14,0.000083223444905362029160,1
214922,XX,,115,9,0.66086956521739130435,2.7559268086956522,8,16,0.000082506001414798563391,1
15924,TR,,115,10,0.58260869565217391304,12.2407635739130435,20,20,0.000082506001414798563391,1
16591,US,,115,23,0.47826086956521739130,38.6023126434782609,2,0,0.000082506001414798563391,1
58212,DE,,115,4,2.0956521739130435,3.4124878608695652,19,42,0.000082506001414798563391,1
62240,XX,,115,4,1.3043478260869565,2.2076516434782609,9,23,0.000082506001414798563391,1
202425,SC,,115,50,0.06086956521739130435,6.4771903565217391,0,0,0.000082506001414798563391,1
214922,IR,,115,12,1.1478260869565217,3.0231699217391304,14,25,0.000082506001414798563391,1
6866,CY,,114,15,0.72807017543859649123,3.1739574122807018,15,20,0.000081788557924235097623,1
20001,US,,114,59,0.03508771929824561404,15.4098490964912281,0,0,0.000081788557924235097623,1
208131,IQ,,114,5,1.4561403508771930,3.2365879736842105,16,19,0.000081788557924235097623,1
24086,VN,,114,24,0.00000000000000000000,16.7436859736842105,0,0,0.000081788557924235097623,1
43581,RU,,113,4,1.6991150442477876,3.2847166725663717,22,21,0.000081071114433671631854,1
55293,US,,113,2,0.96460176991150442478,3.7754660796460177,8,30,0.000081071114433671631854,1
51112,RU,,113,10,1.4690265486725664,3.1668609823008850,24,24,0.000081071114433671631854,1
131090,TH,,112,55,0.37500000000000000000,14.3331401875000000,3,4,0.000080353670943108166085,1
327764,SO,,112,3,0.80357142857142857143,2.9544346964285714,8,12,0.000080353670943108166085,1
206205,IT,,112,1,0.00000000000000000000,1.5154140357142857,0,0,0.000080353670943108166085,1
135951,VN,,112,5,0.37500000000000000000,4.7277461071428571,3,4,0.000080353670943108166085,1
3326,UA,,112,7,0.62500000000000000000,2.3669919910714286,6,9,0.000080353670943108166085,1
5413,GB,,111,14,0.99099099099099099099,3.7620315495495495,18,26,0.000079636227452544700317,1
3303,CH,,111,10,1.7747747747747748,2.6847000540540541,20,23,0.000079636227452544700317,1
210644,XX,,111,5,0.97297297297297297297,2.0773390540540541,6,19,0.000079636227452544700317,1
28665,BR,,111,9,1.0180180180180180,2.8045834054054054,11,20,0.000079636227452544700317,1
35042,DE,,110,16,0.00000000000000000000,15.7802988636363636,0,0,0.000078918783961981234548,1
21859,US,,109,10,0.39449541284403669725,2.2993244036697248,3,6,0.000078201340471417768779,1
31655,GB,,109,11,0.36697247706422018349,9.2651233944954128,4,9,0.000078201340471417768779,1
17639,PH,,109,8,0.75229357798165137615,3.8200944128440367,7,6,0.000078201340471417768779,1
136065,ID,,109,5,1.3944954128440367,4.0286695596330275,13,28,0.000078201340471417768779,1
401701,HK,,108,3,1.1296296296296296,3.4424610555555556,11,9,0.000077483896980854303011,1
35091,IL,,108,11,0.77777777777777777778,4.7136142962962963,15,22,0.000077483896980854303011,1
37680,ZA,,108,3,0.58333333333333333333,2.4278913148148148,7,12,0.000077483896980854303011,1
3269,IN,,108,9,0.93518518518518518519,3.7230421481481481,18,18,0.000077483896980854303011,1
45820,XX,,107,4,1.1775700934579439,4.4810249906542056,9,20,0.000076766453490290837242,1
138195,KR,,107,5,0.48598130841121495327,4.2538675700934579,12,13,0.000076766453490290837242,1
36352,XX,,107,4,0.74766355140186915888,1.7203114485981308,8,7,0.000076766453490290837242,1
210644,GB,,107,4,0.57943925233644859813,1.9858086168224299,5,7,0.000076766453490290837242,1
55947,IN,,107,5,0.00000000000000000000,17.7843082990654206,0,0,0.000076766453490290837242,1
51074,IR,,107,6,0.51401869158878504673,2.6813410186915888,12,15,0.000076766453490290837242,1
17421,TW,,106,41,0.53773584905660377358,13.3363870377358491,2,2,0.000076049009999727371474,1
210006,GB,,106,1,0.00000000000000000000,1.7659903584905660,0,0,0.000076049009999727371474,1
202520,PL,,106,5,0.85849056603773584906,21.6068617735849057,8,14,0.000076049009999727371474,1
48721,PA,,106,17,0.00000000000000000000,0.08563336792452830189,0,0,0.000076049009999727371474,1
152978,XX,,106,5,0.90566037735849056604,3.7189550377358491,10,24,0.000076049009999727371474,1
262590,BR,,106,8,1.0094339622641509,2.6790223018867925,12,17,0.000076049009999727371474,1
197984,XX,,105,3,0.40000000000000000000,3.0717233809523810,3,2,0.000075331566509163905705,1
53363,CA,,105,5,0.89523809523809523810,1.8715348571428571,11,22,0.000075331566509163905705,1
44486,DE,,105,10,1.6571428571428571,3.0161949523809524,17,15,0.000075331566509163905705,1
48287,RU,,105,3,0.78095238095238095238,2.3725260476190476,7,9,0.000075331566509163905705,1
35179,PL,,105,4,0.65714285714285714286,2.1606852000000000,4,11,0.000075331566509163905705,1
4818,MY,,105,29,0.12380952380952380952,4.8967694761904762,0,0,0.000075331566509163905705,1
271103,BR,,105,12,1.7142857142857143,2.8220090476190476,19,29,0.000075331566509163905705,1
263920,BR,,104,8,0.68269230769230769231,2.2977371442307692,11,18,0.000074614123018600439936,1
139456,XX,,103,14,0.88349514563106796117,5.1075325436893204,14,15,0.000073896679528036974168,1
398705,US,,103,24,0.00000000000000000000,9.6658895631067961,0,0,0.000073896679528036974168,1
202306,GB,,103,1,0.00000000000000000000,2.1212915922330097,0,0,0.000073896679528036974168,1
273007,US,,103,3,0.45631067961165048544,1.7440663883495146,3,6,0.000073896679528036974168,1
44034,SE,,103,58,0.00000000000000000000,15.1177287475728155,0,0,0.000073896679528036974168,1
270364,BR,,101,3,0.83168316831683168317,2.5490976336633663,6,20,0.000072461792546910042630,1
3816,XX,,101,5,0.65346534653465346535,1.9340608613861386,3,7,0.000072461792546910042630,1
33915,NL,,101,32,1.0693069306930693,7.4881981683168317,6,13,0.000072461792546910042630,1
213412,FR,,101,23,0.00000000000000000000,2.8201741584158416,0,0,0.000072461792546910042630,1
35645,RU,,100,8,0.00000000000000000000,16.6421132800000000,0,0,0.000071744349056346576862,1
37693,TN,,100,4,0.86000000000000000000,2.3732765600000000,5,12,0.000071744349056346576862,1
199785,US,,100,6,1.0800000000000000,4.4831999400000000,7,17,0.000071744349056346576862,1
53808,US,,100,8,1.1600000000000000,3.7786029300000000,20,19,0.000071744349056346576862,1
47216,IR,,100,10,0.87000000000000000000,2.9887692900000000,18,38,0.000071744349056346576862,1
22205,US,,99,2,0.50505050505050505051,1.7306443636363636,4,20,0.000071026905565783111093,1
138718,IN,,99,4,1.0303030303030303,3.9732164949494949,9,9,0.000071026905565783111093,1
174,US,,99,24,1.2828282828282828,4.8328873737373737,12,20,0.000071026905565783111093,1
211298,GB,,99,54,0.00000000000000000000,1.4339618686868687,0,0,0.000071026905565783111093,1
53222,BR,,98,3,0.02040816326530612245,9.7728048571428571,0,0,0.000070309462075219645325,1
25198,RO,,98,2,0.87755102040816326531,2.2993505918367347,5,8,0.000070309462075219645325,1
61112,US,,98,15,1.6734693877551020,9.4187262040816327,17,17,0.000070309462075219645325,1
50597,IQ,,98,3,0.67346938775510204082,2.9524572653061224,3,15,0.000070309462075219645325,1
25106,BY,,98,12,0.63265306122448979592,2.5286825000000000,16,23,0.000070309462075219645325,1
8449,KG,,97,13,1.0309278350515464,3.6759490927835052,14,22,0.000069592018584656179556,1
4685,JP,,97,34,0.45360824742268041237,10.0639021340206186,2,5,0.000069592018584656179556,1
3215,FR,,97,41,0.56701030927835051546,26.0947472886597938,2,0,0.000069592018584656179556,1
63859,ID,,97,7,0.71134020618556701031,11.0014235567010309,5,14,0.000069592018584656179556,1
34602,RU,,97,3,0.45360824742268041237,2.8251328969072165,2,10,0.000069592018584656179556,1
209554,US,,97,2,0.68041237113402061856,3.0704491855670103,3,8,0.000069592018584656179556,1
4755,IN,,96,3,0.62500000000000000000,2.9324274375000000,6,6,0.000068874575094092713787,1
398991,BR,,96,3,0.22916666666666666667,2.0842770000000000,1,5,0.000068874575094092713787,1
55862,IN,,96,7,1.0729166666666667,5.3096130625000000,14,15,0.000068874575094092713787,1
62904,US,,96,9,1.00000000000000000000,2.0962441041666667,14,15,0.000068874575094092713787,1
199785,AZ,,95,7,2.4315789473684211,2.8430186631578947,17,43,0.000068157131603529248019,1
49581,DE,,95,4,1.5157894736842105,3.2379361894736842,12,14,0.000068157131603529248019,1
55720,CI,,95,4,1.1368421052631579,3.4868004736842105,6,11,0.000068157131603529248019,1
271860,PE,,94,10,0.72340425531914893617,3.4879251595744681,10,13,0.000067439688112965782250,1
140456,ID,,94,4,1.7234042553191489,5.0104172234042553,15,29,0.000067439688112965782250,1
38794,TH,,94,6,0.76595744680851063830,3.7872550212765957,10,18,0.000067439688112965782250,1
23106,BR,,94,3,0.50000000000000000000,2.4244342978723404,3,13,0.000067439688112965782250,1
266092,BR,,94,5,0.47872340425531914894,2.2519173617021277,4,7,0.000067439688112965782250,1
211298,TR,,93,56,0.00000000000000000000,1.5928991720430108,0,0,0.000066722244622402316482,1
24429,XX,,93,4,0.34408602150537634409,3.8762059139784946,3,7,0.000066722244622402316482,1
13378,HK,,93,3,0.49462365591397849462,3.4195068817204301,6,12,0.000066722244622402316482,1
24940,IR,,92,3,0.90217391304347826087,2.1584667826086957,9,17,0.000066004801131838850713,1
214943,DE,,92,25,0.61956521739130434783,34.0555519782608696,91,32,0.000066004801131838850713,1
35141,BG,,92,3,0.93478260869565217391,2.3708338260869565,5,16,0.000066004801131838850713,1
136565,TH,,92,3,0.00000000000000000000,2.5687027173913043,0,0,0.000066004801131838850713,1
35790,SE,,91,4,0.00000000000000000000,10.7454337912087912,0,0,0.000065287357641275384944,1
329103,NE,,91,3,0.28571428571428571429,2.6735987142857143,4,7,0.000065287357641275384944,1
58504,NP,,91,7,0.53846153846153846154,3.5908173626373626,10,19,0.000065287357641275384944,1
38264,PK,,90,12,0.22222222222222222222,8.5349450111111111,2,1,0.000064569914150711919176,1
135766,IN,,90,2,0.00000000000000000000,17.3832792444444444,0,0,0.000064569914150711919176,1
27947,EC,,90,14,0.74444444444444444444,4.2798274222222222,8,18,0.000064569914150711919176,1
140726,CN,,90,3,0.46666666666666666667,32.7636009222222222,3,9,0.000064569914150711919176,1
198983,US,,90,7,1.5777777777777778,2.9213034000000000,19,17,0.000064569914150711919176,1
4775,PH,,89,7,1.2022471910112360,3.7227313033707865,17,19,0.000063852470660148453407,1
147314,BD,,88,3,1.6590909090909091,4.3439213750000000,11,15,0.000063135027169584987638,1
57026,RU,,88,2,0.04545454545454545455,2.1452845568181818,0,0,0.000063135027169584987638,1
212512,HK,,88,26,0.00000000000000000000,0.31766121590909090909,0,0,0.000063135027169584987638,1
23679,US,,87,3,2.3563218390804598,4.9808417931034483,18,14,0.000062417583679021521870,1
12735,TR,,87,13,0.75862068965517241379,3.0182281839080460,5,12,0.000062417583679021521870,1
21499,XX,,85,6,1.2352941176470588,2.3314804705882353,13,11,0.000060982696697894590333,1
327984,ZA,,85,9,0.95294117647058823529,3.7627534352941176,16,18,0.000060982696697894590333,1
271907,VE,,85,9,0.00000000000000000000,19.1386476588235294,0,0,0.000060982696697894590333,1
263077,BR,,85,2,0.00000000000000000000,1.7048133529411765,0,0,0.000060982696697894590333,1
136873,ID,,84,3,1.0476190476190476,3.6279337619047619,4,6,0.000060265253207331124564,1
28343,BR,,84,7,1.2380952380952381,4.0662013928571429,8,7,0.000060265253207331124564,1
214567,IR,,84,3,0.50000000000000000000,2.5167264166666667,3,4,0.000060265253207331124564,1
18109,BD,,84,4,0.95238095238095238095,3.8303292500000000,8,10,0.000060265253207331124564,1
266114,BR,,84,7,1.8928571428571429,3.3502892619047619,17,18,0.000060265253207331124564,1
36905,CM,,84,3,1.6904761904761905,3.6878128690476190,13,26,0.000060265253207331124564,1
200590,KZ,,84,7,0.75000000000000000000,3.5860459523809524,5,10,0.000060265253207331124564,1
215540,GB,,84,7,1.2142857142857143,8.5345710833333333,9,19,0.000060265253207331124564,1
25019,SA,,83,15,1.8433734939759036,4.9616791927710843,14,14,0.000059547809716767658795,1
209836,IR,,83,4,1.0722891566265060,3.7670978554216867,4,12,0.000059547809716767658795,1
8342,RU,,83,3,0.49397590361445783133,2.0836326144578313,4,4,0.000059547809716767658795,1
60223,XX,,83,6,1.4096385542168675,2.7735051807228916,9,9,0.000059547809716767658795,1
328939,UG,,82,3,1.0487804878048780,3.4756015000000000,5,15,0.000058830366226204193027,1
200651,SC,,82,11,1.5853658536585366,3.3273254268292683,7,16,0.000058830366226204193027,1
9678,TW,,82,2,1.5609756097560976,3.7189518170731707,8,11,0.000058830366226204193027,1
266594,BR,,81,2,1.0123456790123457,2.5404865555555556,7,11,0.000058112922735640727258,1
33991,RU,,81,10,0.85185185185185185185,10.4809046666666667,12,24,0.000058112922735640727258,1
270384,BR,,81,2,1.7777777777777778,3.6930399012345679,12,25,0.000058112922735640727258,1
58965,IN,,81,9,0.00000000000000000000,12.7483645802469136,0,0,0.000058112922735640727258,1
213960,IR,,81,3,0.81481481481481481481,2.7441044320987654,3,15,0.000058112922735640727258,1
4230,BR,,81,17,0.58024691358024691358,9.3659871234567901,5,15,0.000058112922735640727258,1
137905,LA,,81,13,0.91358024691358024691,3.8264906666666667,9,16,0.000058112922735640727258,1
149089,VN,,81,2,0.43209876543209876543,3.1360938641975309,7,22,0.000058112922735640727258,1
25227,RU,,81,9,0.51851851851851851852,4.5610188024691358,3,4,0.000058112922735640727258,1
9443,AU,,81,12,0.16049382716049382716,30.3651592716049383,0,0,0.000058112922735640727258,1
133001,IN,,80,4,0.00000000000000000000,15.8727452500000000,0,0,0.000057395479245077261489,1
21859,XX,,80,26,0.07500000000000000000,3.5844300500000000,0,0,0.000057395479245077261489,1
61112,KR,,80,3,1.1500000000000000,15.8674412625000000,7,14,0.000057395479245077261489,1
31148,UA,,80,6,0.00000000000000000000,12.9176234375000000,0,0,0.000057395479245077261489,1
138950,CN,,80,8,0.50000000000000000000,78.1594966000000000,4,6,0.000057395479245077261489,1
23688,BD,,80,7,1.5750000000000000,5.7892039375000000,10,12,0.000057395479245077261489,1
206888,HK,,80,3,0.71250000000000000000,2.5222066750000000,8,13,0.000057395479245077261489,1
45634,SG,,80,8,1.9875000000000000,3.9547855250000000,17,19,0.000057395479245077261489,1
207713,GB,,80,3,1.3250000000000000,2.8920086000000000,7,17,0.000057395479245077261489,1
213877,GB,,80,2,0.85000000000000000000,2.1072499625000000,7,14,0.000057395479245077261489,1
6057,UY,,79,44,2.6455696202531646,28.8252960886075949,8,9,0.000056678035754513795721,1
52765,BR,,79,3,0.39240506329113924051,3.4858935063291139,4,14,0.000056678035754513795721,1
210976,PL,,79,3,0.55696202531645569620,2.0972430126582278,2,10,0.000056678035754513795721,1
140766,VN,,78,4,0.33333333333333333333,3.1560411923076923,4,4,0.000055960592263950329952,1
53062,BR,,78,3,0.65384615384615384615,2.8254009487179487,6,10,0.000055960592263950329952,1
9009,XX,,78,6,1.0512820512820513,3.8927139615384615,7,11,0.000055960592263950329952,1
38661,KR,,78,4,0.92307692307692307692,3.1914628461538462,5,10,0.000055960592263950329952,1
8487,FR,,78,2,1.5641025641025641,2.9640080256410256,14,14,0.000055960592263950329952,1
12849,IL,,78,12,0.79487179487179487179,4.1305725384615385,5,6,0.000055960592263950329952,1
12400,IL,,77,39,0.00000000000000000000,34.3172694155844156,0,0,0.000055243148773386864184,1
63859,XX,,76,3,0.55263157894736842105,3.1423613157894737,3,4,0.000054525705282823398415,1
149897,ID,,76,2,0.81578947368421052632,3.3789559078947368,5,12,0.000054525705282823398415,1
6181,US,,76,9,0.26315789473684210526,4.5944380000000000,2,2,0.000054525705282823398415,1
7738,BR,,76,19,1.0921052631578947,4.3791544868421053,9,13,0.000054525705282823398415,1
205277,AM,,76,3,0.55263157894736842105,2.6911902500000000,3,6,0.000054525705282823398415,1
214996,XX,,76,4,1.2236842105263158,2.3037313684210526,7,19,0.000054525705282823398415,1
5378,GB,,76,3,0.00000000000000000000,30.0893105789473684,0,0,0.000054525705282823398415,1
265691,PE,,75,3,0.82666666666666666667,2.1940330666666667,5,10,0.000053808261792259932646,1
37123,ZW,,75,8,2.4933333333333333,6.5878532800000000,15,17,0.000053808261792259932646,1
37148,NG,,75,2,0.29333333333333333333,2.4275516000000000,1,5,0.000053808261792259932646,1
271039,BR,,75,3,1.0400000000000000,2.7211502400000000,12,26,0.000053808261792259932646,1
63139,XX,,75,2,0.26666666666666666667,3.2197871866666667,2,4,0.000053808261792259932646,1
59134,US,,75,4,1.1600000000000000,3.6501045200000000,7,15,0.000053808261792259932646,1
267837,PY,,75,3,0.85333333333333333333,2.5303388266666667,4,7,0.000053808261792259932646,1
46475,US,,75,5,1.2400000000000000,2.1361151733333333,9,20,0.000053808261792259932646,1
133296,XX,,75,6,1.8133333333333333,4.7272992000000000,12,22,0.000053808261792259932646,1
263626,BR,,75,2,1.1600000000000000,2.5690978800000000,7,13,0.000053808261792259932646,1
396073,RO,,75,1,0.85333333333333333333,2.2802393200000000,4,3,0.000053808261792259932646,1
52368,CL,,74,2,0.86486486486486486486,2.5887181216216216,4,15,0.000053090818301696466878,1
979,US,,74,3,0.60810810810810810811,10.1606633513513514,5,9,0.000053090818301696466878,1
29550,GB,,74,2,1.1081081081081081,2.0589963648648649,7,7,0.000053090818301696466878,1
7235,US,,74,2,2.8513513513513514,2.4364030540540541,17,33,0.000053090818301696466878,1
150297,LA,,74,3,1.0810810810810811,3.8965760945945946,8,7,0.000053090818301696466878,1
211680,PT,,73,28,0.12328767123287671233,3.4285880136986301,0,0,0.000052373374811133001109,1
57354,RU,,73,2,1.7534246575342466,3.1659729726027397,8,21,0.000052373374811133001109,1
141998,CN,,73,3,0.30136986301369863014,90.6561814246575342,1,4,0.000052373374811133001109,1
141892,XX,,73,3,0.35616438356164383562,3.3128333287671233,4,8,0.000052373374811133001109,1
328224,GH,,73,2,0.35616438356164383562,2.8381011643835616,4,11,0.000052373374811133001109,1
209711,TR,,73,2,1.4246575342465753,2.7947735068493151,8,13,0.000052373374811133001109,1
